activity_nr,reporting_id,state_flag,estab_name,site_address,site_city,site_state,site_zip,owner_type,owner_code,adv_notice,safety_hlth,sic_code,naics_code,insp_type,insp_scope,why_no_insp,union_status,safety_manuf,safety_const,safety_marit,health_manuf,health_const,health_marit,migrant,mail_street,mail_city,mail_state,mail_zip,host_est_key,nr_in_estab,open_date,case_mod_date,close_conf_date,close_case_date,ld_dt
111839353,950615,,GATEWAY PACIFIC CONTRACTORS INC.,6565 SODA BAY ROAD,KELSEYVILLE,CA,95451,A,0,N,S,1629,0,H,A,,B,,X,,,,,,"5665 POWER INN ROAD, SUITE 120",SACRAMENTO,CA,95824,,6,12/10/91,,12/10/91,12/10/91,2011-10-14 16:38:47 EDT
111839361,950615,,PIPELINE EXCAVATORS,ENDS OF CREST ROAD,WILLITS,CA,95490,A,0,N,S,1623,0,H,D,C,,,X,,,,,,P.O. BOX 6653,SANTA ROSA,CA,95406,,,12/11/91,,12/11/91,12/11/91,2011-10-14 16:38:47 EDT
111839379,950615,,AQUA ENTERPRISES,381 PALMER BLVD.,FORTUNA,CA,95540,A,0,N,S,1381,0,B,A,,B,X,,,,,,,,,,0,,1,1/13/92,,1/29/92,3/9/92,2011-10-14 16:38:47 EDT
111839387,950615,,RAINIER CONCEPTS LTD.,33281 SEA FOREST RD.,SEA RANCH,CA,95497,A,0,N,S,1521,0,A,A,,N,,X,,,,,,NORTHEAST 3010 HWY 300,BELFAIR,WA,98528,N055    000006842,1,1/6/92,12/31/07,1/16/92,7/30/92,2011-10-14 16:38:47 EDT
111839395,950615,,TIM SELTENRICH,END OF DOOLAN CANYON DRIVE,UKIAH,CA,95482,A,0,N,S,1629,0,B,D,I,,,X,,,,,,250 ANTONI DRIVE,UKIAH,CA,95482,,,1/6/92,,1/6/92,1/6/92,2011-10-14 16:38:47 EDT
111839411,950615,,WATERS CONSTRUCTION,125 REDWOOD AVE.,FORT BRAGG,CA,95437,A,0,N,S,1623,0,H,A,,A,,X,,,,,,P.O. BOX 126,WILLITS,CA,95490,,4,1/8/92,,1/8/92,1/23/92,2011-10-14 16:38:47 EDT
111839429,950615,,DUTRA TRUCKING,BOYD RD.,ARCATA,CA,95521,A,0,N,S,4212,0,B,B,,B,X,,,,,,,,,,0,,47,1/14/92,,1/14/92,1/14/92,2011-10-14 16:38:47 EDT
111839437,950615,,MENDO-LAKE PLASTERING,BUSH ST. AND LOW GAP ROAD,UKIAH,CA,95482,A,0,N,S,1742,0,B,D,I,,,X,,,,,,,,,0,,,1/15/92,,1/16/92,1/16/92,2011-10-14 16:38:47 EDT
111839445,950615,,DON DANIELS ENTERPRISES,1051 BUSH STREET,UKIAH,CA,95482,A,0,N,S,1751,0,G,A,,B,,X,,,,,,1156 BRUSH CREEK RD.,SANTA ROSA,CA,95404,,5,1/16/92,,1/21/92,1/21/92,2011-10-14 16:38:47 EDT
111839452,950615,,LOUISIANA PACIFIC CORPORATION,300 HOLLOWTREE ROAD,UKIAH,CA,95482,A,0,N,S,2421,0,A,B,,N,X,,,,,,,P.O. BOX 120 - 850 HOLLOWTREE ROAD,UKIAH,CA,95482,,112,1/31/92,,2/11/92,2/11/92,2011-10-14 16:38:47 EDT
111839460,950615,,NORTH SHORE PILE DRIVING CO.,4420 LAKESHORE BLVD.,LAKEPORT,CA,95453,A,0,N,S,1629,0,B,A,,B,X,,,,,,,P.O. BOX 513,NICE,CA,95464,,1,2/6/92,,2/10/92,2/10/92,2011-10-14 16:38:47 EDT
111839478,950615,,COUNTY OF LAKE SPECIAL DISTRICTS,6675 SODA BAY ROAD,KELSEYVILLE,CA,95451,B,0,N,S,4941,0,B,B,,B,X,,,,,,,225 N. FORBES STREET,LAKEPORT,CA,95453,,32,2/7/92,,2/7/92,2/7/92,2011-10-14 16:38:47 EDT
111839486,950615,,GRIBALDOS RESTAURANT,1551 SOUTH MAIN ST.,WILLITS,CA,95490,A,0,N,S,5812,0,H,D,I,B,X,,,,,,,,,,0,,,2/13/92,,2/13/92,2/13/92,2011-10-14 16:38:47 EDT
111839494,950615,,MCDOWELL CELLARS INC.,3811 HIGHWAY 175,HOPLAND,CA,95449,A,0,N,S,2084,0,H,A,,B,X,,,,,,,P.O. BOX 449,HOPLAND,CA,95449,,9,2/13/92,,2/20/92,2/20/92,2011-10-14 16:38:47 EDT
111839510,950615,,R. J. W. LUMBER CO.,1789 REDWOOD HWY.,HEALDSBURG,CA,95448,A,0,N,S,5031,0,B,B,,A,X,,,,,,,P.O. BOX 608,HEALDSBURG,CA,95448,,109,7/10/90,,7/17/90,8/27/90,2011-10-14 16:38:47 EDT
111839528,950615,,DON DOWD CO.,3201 VICHY SPRING RD.,UKIAH,CA,95482,A,0,N,S,1623,0,I,A,,A,,X,,,,,,P.O. BOX 14189,SANTA ROSA,CA,95402,,25,7/23/90,,7/24/90,8/8/90,2011-10-14 16:38:47 EDT
111839536,950615,,PACIFIC BORING INC.,3201 VICHY SPRING RD.,UKIAH,CA,95482,A,0,N,S,1623,0,I,A,,A,,X,,,,,,P.O. BOX 727,CARUTHERS,CA,93609,,2,7/23/90,,7/24/90,7/24/90,2011-10-14 16:38:47 EDT
111839544,950615,,HOGUE CONSTRUCTION,500 FT S. OF LAKE MENDOCINO DR. NEAR RR TRACKS,UKIAH,CA,95482,A,0,N,S,1623,0,I,B,,A,,X,,,,,,3939 S. MOORLAND AVE.,SANTA ROSA,CA,95401,,6,7/24/90,,7/24/90,7/24/90,2011-10-14 16:38:47 EDT
111839551,950615,,DOUGHERTY'S PAINTING,251 WASHOE DR.,UKIAH,CA,95482,A,0,N,S,1721,0,B,D,A,,,,,,,,,,,,0,,,7/25/90,,7/25/90,8/27/90,2011-10-14 16:38:47 EDT
111839569,950615,,MENDOCINO BREWING COMPANY,13351 HIGHWAY 101 SOUTH,HOPLAND,CA,95449,A,0,N,S,2082,0,A,B,,N,X,,,,,,,P.O. BOX 400,HOPLAND,CA,95449,,50,8/13/90,,9/13/90,9/18/90,2011-10-14 16:38:47 EDT
111839577,950615,,NU FOREST PRODUCTS,164 HEALDSBURG AVE.,HEALDSBURG,CA,95448,A,0,N,S,5031,0,A,B,,N,X,,,,,,,P.O. BOX 727,HEALDSBURG,CA,95448,N055    000000522,48,8/14/90,1/15/08,9/12/90,9/19/90,2011-10-14 16:38:47 EDT
111839585,950615,,SHELTER SYSTEMS,11455 CLAYTON CREEK RD.,LOWER LAKE,CA,95457,A,0,N,S,1799,0,B,B,,B,,X,,,,,,P.O. BOX 1730,LOWER LAKE,CA,95457,,6,10/10/90,,10/10/90,10/22/90,2011-10-14 16:38:47 EDT
111839593,950615,,G & G DRYWALL,225 SO. HOPE ST.,UKIAH,CA,95482,A,0,N,S,1742,0,G,A,,B,,X,,,,,,135 WAUGH LANE,UKIAH,CA,95482,,1,8/30/90,,9/11/90,10/15/90,2011-10-14 16:38:47 EDT
111839601,950615,,"E & W CONSTRUCTION, INC.",225 SO. HOPE ST.,UKIAH,CA,95482,A,0,N,S,1542,0,B,A,,N,,X,,,,,,P.O. BOX 858,UKIAH,CA,95482,N055    000000750,5,8/30/90,1/22/08,9/11/90,10/10/90,2011-10-14 16:38:47 EDT
111839619,950615,,DANIEL STEEL & MACHINE WORKS,LOUISIANA-PACIFIC EEL RIVER. RD.,POTTER VALLEY,CA,95469,A,0,N,S,1795,0,B,B,,B,,X,,,,,,P.O. BOX 143,UKIAH,CA,95482,,4,9/6/90,,9/12/90,9/27/90,2011-10-14 16:38:47 EDT
111839627,950615,,GHILLOTTI BROTHERS,SOUTH OF WILLITS OFF HWY. 101,WILLITS,CA,95481,A,0,N,S,1442,0,B,A,,A,,X,,,,,,P.O. BOX 320,CALPELLA,CA,95418,,95,9/13/90,,9/25/90,1/22/91,2011-10-14 16:38:47 EDT
111839635,950615,,LOUISIANA-PACIFIC CORP.,100 KELLEY RD.,CLOVERDALE,CA,95425,A,0,N,S,2611,0,A,B,,B,X,,,,,,,P.O. BOX 97,CLOVERDALE,CA,95425,,170,9/26/90,,10/4/90,10/22/90,2011-10-14 16:38:47 EDT
111839643,950615,,AIR POWER INC.,4745 HIGHLAND SPRINGS RD.,LAKEPORT,CA,95453,A,0,N,S,4581,0,B,A,,N,X,,,,,,,,,,0,,8,9/27/90,,10/11/90,11/30/90,2011-10-14 16:38:47 EDT
111839650,950615,,COUNTY OF MENDOCINO,841 LOW GAP RD.,UKIAH,CA,95482,B,0,N,S,9221,0,B,B,,N,X,,,,,,,,,,0,N055    000000916,75,10/4/90,,10/11/90,10/24/90,2011-10-14 16:38:47 EDT
111839668,950615,,PERKOS FAMILY RESTAURANT,1740 MAIN ST.,WILLITS,CA,95490,A,0,N,S,5812,0,B,A,,B,X,,,,,,,,,,0,,35,10/5/90,,10/10/90,10/22/90,2011-10-14 16:38:47 EDT
111839676,950615,,NOVA GROUP INC.,1229 LAKE MENDOCINO DR.,UKIAH,CA,95482,A,0,N,S,1541,0,B,A,,B,,X,,,,,,P.O. BOX 4050,NAPA,CA,94558,,22,10/11/90,,10/18/90,11/1/90,2011-10-14 16:38:47 EDT
111839684,950615,,EMPIRE CASTINGS,8777 BELL ST.,WINDSOR,CA,95492,A,0,N,S,3321,0,B,A,,B,X,,,,,,,P.O. BOX 339,WINDSOR,CA,95492,,15,10/16/90,,10/31/90,1/2/91,2011-10-14 16:38:47 EDT
111839692,950615,,CLASSIC MILL & CABINET,3033 COPEY LANE,SANTA ROSA,CA,95403,A,0,N,S,2434,0,I,B,,N,X,,,,,,,,,,0,N055    000001338,20,10/17/90,1/28/08,10/31/90,11/26/90,2011-10-14 16:38:47 EDT
111839700,950615,,HENSEL PHELPS CONSTRUCTION CO.,19410 GEYSERVILLE AVE.,GEYSERVILLE,CA,95441,A,0,N,S,1542,0,H,D,C,A,,,,,,,,"3375 SCOTT BLVD., #300",SANTA CLARA,CA,95054,,,11/1/90,,11/1/90,11/6/90,2011-10-14 16:38:47 EDT
111839718,950615,,GEORGIA PACIFIC CORP.,90 WEST REDWOOD AVE.,FORT BRAGG,CA,95437,A,0,N,S,2421,0,A,B,,A,X,,,,,,,,,,0,,600,11/2/90,,11/8/90,11/8/90,2011-10-14 16:38:47 EDT
111839726,950615,,CARE WEST - NORTHBROOK NURSING CENTER,64 NORTH BROOK WAY,WILLITS,CA,95490,A,0,N,S,8059,0,B,B,,B,X,,,,,,,,,,0,,60,12/3/90,,12/3/90,12/17/90,2011-10-14 16:38:47 EDT
111839734,950615,,GEORGIA PACIFIC CORP.,90 WEST REDWOOD AVE.,FORT BRAGG,CA,95437,A,0,N,S,2421,0,I,B,,A,X,,,,,,,,,,0,,600,11/2/90,,11/8/90,11/8/90,2011-10-14 16:38:47 EDT
111839742,950615,,SHASTA CONSTRUCTORS INC.,ROUTE 20 WEST OF,WILLITS,CA,95490,A,0,N,S,1623,0,H,D,C,,,,,,,,,P.O. BOX 491539,REDDING,CA,96049,,,11/5/90,,11/8/90,11/8/90,2011-10-14 16:38:47 EDT
111839759,950615,,WINDSOR MILL,8711 BELL RD.,WINDSOR,CA,95492,A,0,N,S,5031,0,A,B,,N,X,,,,,,,P.O. BOX 39,WINDSOR,CA,95492,N055    000001787,80,11/6/90,1/22/08,11/14/90,11/14/90,2011-10-14 16:38:47 EDT
111839767,950615,,FRITZ CELLARS,4202 DRY CREEK RD.,HEALDSBURG,CA,95448,A,0,N,H,762,0,B,B,,N,,,,X,,,,,,,0,N055    000001759,8,11/6/90,1/23/08,11/7/90,11/7/90,2011-10-14 16:38:47 EDT
111839775,950615,,COMFORT AIR,21075 LOCONOMI,MIDDLETOWN,CA,95461,A,0,N,H,1711,0,B,D,A,,,,,,,,,,,,0,,,12/12/90,,12/12/90,12/12/90,2011-10-14 16:38:47 EDT
111839783,950615,,BAECHTEL CREEK CORP.,101 GREGORY LANE,WILLITS,CA,95490,A,0,N,S,1522,0,B,A,,B,,X,,,,,,4445 OCCIDENTAL ROAD,SANTA ROSA,CA,95401,,10,12/21/90,,12/21/90,1/16/91,2011-10-14 16:38:47 EDT
111839791,950615,,JOSEPH LA MALFA,W. BEGG LANE & CARCREST ST.,LAKEPORT,CA,95453,A,0,N,S,1611,0,H,A,,A,,X,,,,,,251 STIPP LANE,UKIAH,CA,95482,,9,6/12/91,,6/12/91,7/10/91,2011-10-14 16:38:47 EDT
111839809,950615,,HANK'S ENTERPRISES,SEIGLER CREEK BRIDGE,LOWER LAKE,CA,95457,A,0,N,S,1622,0,H,A,,A,,X,,,,,,1415 GARRYANA DRIVE,RED BLUFF,CA,96080,,8,12/12/90,,12/12/90,12/12/90,2011-10-14 16:38:47 EDT
111839817,950615,,MCNAMARA PLASTERING,363 N. MAIN STREET,FORT BRAGG,CA,95437,A,0,N,S,1742,0,B,A,,B,,X,,,,,,4151 BLACK BART TRAIL,REDWOOD VALLEY,CA,95470,,2,11/8/90,,11/13/90,11/19/90,2011-10-14 16:38:47 EDT
111839825,950615,,NAPA VALLEY COLLEGE,2271 NAPA VALLEJO HWY.,NAPA,CA,94558,B,0,N,H,8222,0,B,B,,Y,,,,X,,,,,,,0,N055    000001467,450,10/5/90,5/25/04,10/11/90,11/13/90,2011-10-14 16:38:47 EDT
111839833,950615,,MAGGIORA AND GHILOTTI INC.,ELIZABETH WAY,SAN RAFAEL,CA,94901,A,0,N,S,1623,0,H,A,,Y,,X,,,,,,555 DUBOIS ST.,SAN RAFAEL,CA,94901,N055    000001699,8,10/13/90,11/27/07,10/13/90,10/24/90,2011-10-14 16:38:47 EDT
111839858,950615,,"JAMES H. NOONAN DRYWALL, INC.",COVE CT.,NAPA,CA,94559,A,0,N,S,1742,0,A,A,,B,,X,,,,,,"3343 INDUSTRIAL DRIVE, #8",SANTA ROSA,CA,95403,,8,10/18/90,,10/18/90,3/19/91,2011-10-14 16:38:47 EDT
111839866,950615,,MADSON CONSTRUCTION,625 IMPERIAL WAY,NAPA,CA,94559,A,0,N,S,1794,0,B,A,,N,,X,,,,,,P.O. BOX 598,NAPA,CA,94559,,1,10/24/90,,10/26/90,11/5/90,2011-10-14 16:38:47 EDT
111839874,950615,,FRAMECO BUILDING CO.,100 CRESTA DR.,SAN RAFAEL,CA,94903,A,0,N,H,1751,0,B,D,I,,,,,,X,,,"12919 S.W. FREEWAY, STE. 120",STAFFORD,TX,77477,,,10/30/90,,10/30/90,11/2/90,2011-10-14 16:38:47 EDT
111839882,950615,,JIM BONCORE CONSTRUCTION,100 CRESTA DR.,SAN RAFAEL,CA,94903,A,0,N,S,1751,0,G,A,,B,,X,,,,,,721 CATAMARAN #4,FOSTER CITY,CA,94402,,8,10/20/90,,10/26/90,10/30/90,2011-10-14 16:38:47 EDT
111839890,950615,,THE CADANCE GROUP,100 CRESTA DR.,SAN RAFAEL,CA,94903,A,0,N,S,1522,0,B,A,,B,,X,,,,,,"251 O'CONNOR RIDGE BLVD., #230",IRVING,TX,75038,,9,10/25/90,,10/25/90,10/30/90,2011-10-14 16:38:47 EDT
111839908,950615,,FEDERAL FIRE PROTECTION,100 CRESTA DR.,SAN RAFAEL,CA,94903,A,0,N,S,1799,0,F,D,I,B,,X,,,,,,130 CRESTA CIRCLE,SAN RAFAEL,CA,94903,,,10/25/90,,10/25/90,10/30/90,2011-10-14 16:38:47 EDT
111839916,950615,,MARIN AUTO WORKS,1514 4TH STREET,SAN RAFAEL,CA,94903,A,0,N,S,7532,0,B,A,,N,X,,,,,,,,,,0,N055    000007589,12,10/26/90,1/15/08,10/26/90,11/5/90,2011-10-14 16:38:47 EDT
111839924,950615,,MCDONALD'S,18988 HIGHWAY 12,SONOMA,CA,95476,A,0,N,S,5812,0,B,A,,N,X,,,,,,,,,,0,N055    000000311,50,10/31/90,11/27/07,10/31/90,1/4/91,2011-10-14 16:38:47 EDT
111839932,950615,,HARTY PIPELINES INC,NORTHGATE DR. & LAS GALLINAS AVE.,TERRA LINDA,CA,94903,A,0,N,S,1623,0,H,A,,A,,X,,,,,,4085 19TH AVE.,SAN FRANCISCO,CA,94132,,8,11/1/90,,11/1/90,11/20/90,2011-10-14 16:38:47 EDT
111839940,950615,,ROOF STRUCTURES INC.,17 E. SIR FRANCIS DRAKE BLVD.,LARKSPUR,CA,94939,A,0,N,S,1799,0,G,A,,A,,X,,,,,,510 MADERA AVE.,SAN JOSE,CA,95112,,2,11/2/90,,11/2/90,11/2/90,2011-10-14 16:38:47 EDT
111839957,950615,,GHILOTTI BROS. INC.,PELICAN AND KERNER,SAN RAFAEL,CA,94901,A,0,N,S,1623,0,H,A,,A,,X,,,,,,525 JACOBY STREET,SAN RAFAEL,CA,94901,,15,11/7/90,,11/7/90,11/7/90,2011-10-14 16:38:47 EDT
111839965,950615,,CAM FRASER CONSTRUCTION,89 SUGARLOAF,TIBURON,CA,94920,A,0,N,S,1521,0,A,A,,N,,X,,,,,,,,,0,N055    000001822,5,11/8/90,1/28/08,11/9/90,12/7/90,2011-10-14 16:38:47 EDT
111839973,950615,,DALE STRANGE & COMPANY,TERRACE AVE. & SPRING GROVE AVE.,SAN RAFAEL,CA,94901,A,0,N,S,1794,0,H,A,,Y,,X,,,,,,1063 DAVIS ST.,VACAVILLE,CA,95688,,2,11/1/90,,11/1/90,11/1/90,2011-10-14 16:38:47 EDT
111839981,950615,,FISHER BROTHERS INC.,ANDRIEUX ST.,SONOMA,CA,95476,A,0,N,S,1623,0,H,A,,A,,X,,,,,,P.O. BOX 478,RIO VISTA,CA,94571,,5,10/31/90,,10/31/90,11/9/90,2011-10-14 16:38:47 EDT
111839999,950615,,GENE ANDERSON PAINTING CONTRACTOR,21 TAMALVISTA BLVD.,CORTE MADERA,CA,94925,A,0,N,S,1721,0,G,A,,B,,X,,,,,,P.O. BOX 1442,NOVATO,CA,94948,,3,10/30/90,,10/30/90,12/5/90,2011-10-14 16:38:47 EDT
111840005,950615,,EXCEL ENVIRONMENTAL INC.,212 WOODLAND RD.,KENTFIELD,CA,94904,A,0,N,S,1799,0,H,A,,A,,X,,,,,,739 ALLSTON WAY,BERKELEY,CA,94710,,5,10/30/90,,10/30/90,11/6/90,2011-10-14 16:38:47 EDT
111840021,950615,,PACIFIC BELL,516 3RD ST.,SANTA ROSA,CA,95404,A,0,N,S,4813,517110,B,B,,Y,,X,,,,,,,,,0,N055    000001617,64000,10/25/90,12/20/07,11/6/90,11/7/90,2011-10-14 16:38:47 EDT
111840039,950615,,PEREGREN ENVIRONMENTAL GROUP INC.,528 FOURTH STREET,SANTA ROSA,CA,95404,A,0,N,H,1794,0,I,A,,A,,,,,X,,,,,,0,,100,11/5/90,,11/6/90,11/7/90,2011-10-14 16:38:47 EDT
111840047,950615,,HANS KORNELL CHAMPAGNE CELLARS,1091 LARKMEAD LANE,CALISTOGA,CA,94515,A,0,N,S,2084,0,F,B,,A,X,,,,,,,,,,0,,25,10/25/90,,10/27/90,11/1/90,2011-10-14 16:38:47 EDT
111840054,950615,,CALISTOGA VILLAGE INN AND SPA,1880 LINCOLN AVE.,CALISTOGA,CA,94515,A,0,N,S,7991,0,B,A,,N,X,,,,,,,,,,0,N055    000001821,63,11/7/90,1/28/08,11/20/90,5/24/91,2011-10-14 16:38:47 EDT
111840062,950615,,HUDSON PLASTERING COMPANY,FULTON ROAD AT SAN MIGUEL,SANTA ROSA,CA,95401,A,0,N,H,1742,0,B,A,,N,,,,,X,,,P.O. BOX 800,WINDSOR,CA,95492,N055    000001837,81,11/9/90,1/23/08,1/3/91,11/27/91,2011-10-14 16:38:47 EDT
111840070,950615,,ADIA PERSONNEL SERVICES,1025 KAISER RD.,NAPA,CA,94559,A,0,N,H,7363,0,G,B,,N,,,,X,,,,"2791 NO. TEXAS ST., #I",FAIRFIELD,CA,94533,,200,10/12/90,,10/16/90,10/22/90,2011-10-14 16:38:47 EDT
111840088,950615,,SONOMA WOODWORKS,133 COPELAND ST,PETALUMA,CA,94952,A,0,N,S,2449,0,A,A,,N,X,,,,,,,,,,0,N055    000001536,18,10/12/90,11/12/07,10/12/90,1/9/91,2011-10-14 16:38:47 EDT
111840096,950615,,L P CONSTRUCTION,FITCH MOUNTAIN RD. & GREENS DR.,HEALDSBURG,CA,95448,A,0,N,S,1623,0,A,A,,N,,X,,,,,,P.O. BOX 492947,REDDING,CA,96049,,4,10/17/90,,10/18/90,8/31/93,2011-10-14 16:38:47 EDT
111840104,950615,,WILLIAM MILLER INC.,TROWER & OXFORD STS.,NAPA,CA,94558,A,0,N,S,1751,0,A,A,,A,,X,,,,,,P.O. BOX 5482,NAPA,CA,94581,,11,10/15/90,,10/16/90,11/5/90,2011-10-14 16:38:47 EDT
111840112,950615,,CA DEPT. OF DEVELOPMENTAL SERVICES,SONOMA DEVELOPMENTAL CENTER 15000 ARNOLD DR.,ELDRIDGE,CA,95431,B,0,N,H,7389,0,G,B,,Y,,,,,,,,P.O. BOX 1493,ELDRIDGE,CA,95431,N055    000001872,2000,10/15/90,6/12/12,11/2/90,11/6/90,2012-06-14 02:44:39 EDT
111840120,950615,,R & M PRODUCTS,21707 8TH ST. EAST,SONOMA,CA,95476,A,0,N,S,3451,0,A,A,,N,X,,,,,,,P.O. BOX 147,VINEBURG,CA,95487,N055    000000681,38,10/23/90,12/31/07,10/24/90,1/3/91,2011-10-14 16:38:47 EDT
111840146,950615,,HARRY MERLO RANCH,3495 SKAGGS SPRINGS ROAD,HEALDSBURG,CA,94558,A,0,N,S,291,0,A,B,,N,X,,,,,,,,,,0,N055    000002665,3,11/13/90,7/18/08,1/31/91,8/14/91,2011-10-14 16:38:47 EDT
111840153,950615,,HEALDSBURG ELEMENTARY SCHOOL,400 FIRST  STREET,HEALDSBURG,CA,95448,B,0,N,S,8211,0,B,B,,Y,X,,,,,,,1028 PRINCE STREET,HEALDSBURG,CA,95448,N055    000002001,80,11/20/90,5/19/14,11/27/90,11/27/90,2014-05-22 01:01:35 EDT
111840161,950615,,CA DEPT. OF DEVELOPMENTAL SERVICES,SONOMA DEVELOPMENTAL CENTER 15000 ARNOLD DR.,ELDRIDGE,CA,95431,B,0,N,H,7389,0,B,B,,Y,,,,,X,,,P.O. BOX 1493,ELDRIDGE,CA,95431,N055    000001872,2100,12/4/90,6/12/12,12/14/90,12/14/90,2012-06-14 02:44:39 EDT
111840179,950615,,CAL TEC,14500 ARNOLD DRIVE,ELDRIDGE,CA,95431,A,0,N,H,1799,0,G,B,,B,,,,,X,,,2310 LAUREL #5,NAPA,CA,94558,,8,12/4/90,,12/12/90,12/12/90,2011-10-14 16:38:47 EDT
111840187,950615,,JOHN MOLL,19285 SONOMA HWY.,SONOMA,CA,95476,A,0,N,S,1541,0,B,A,,B,,X,,,,,,22684 BROADWAY,SONOMA,CA,95476,,4,11/27/90,,11/28/90,11/30/90,2011-10-14 16:38:47 EDT
111840195,950615,,MESA BEVERAGE CO.,980 AIRWAY COURT,SANTA ROSA,CA,95402,A,0,N,S,5181,0,B,A,,B,X,,,,,,,,,,0,,2000,12/5/90,,12/7/90,1/11/91,2011-10-14 16:38:47 EDT
111840203,950615,,MACY'S,800 SANTA ROSA PLAZA,SANTA ROSA,CA,95401,A,0,N,S,5311,0,B,B,,N,X,,,,,,,,,,0,N055    000002225,420,12/5/90,11/27/07,12/12/90,12/12/90,2011-10-14 16:38:47 EDT
111840211,950651,,S BAR S QUARRY,7769 HIGHWAY 29,KELSEYVILLE,CA,95451,A,0,N,S,1429,0,H,A,,N,,,,,,,,PO BOX 3818,SANTA ROSA,CA,95402,N075    000008452,2,11/1/90,11/29/07,11/1/90,12/6/90,2011-10-14 16:38:47 EDT
111840229,950651,,PETERS & GERMAN,8 MI. NORTH OF WILLITS ON HWY 101,WILLITS,CA,95490,A,0,N,S,1442,0,H,A,,N,,,,,,,,266 SHELL LANE,WILLITS,CA,95490,N075    000002813,2,11/1/90,11/26/07,11/1/90,3/20/91,2011-10-14 16:38:47 EDT
111840237,950651,,PETERS TRUCKING,266 SHELL LANE,WILLITS,CA,95490,A,0,N,S,1442,0,H,A,,N,,,,,,,,,,,0,,3,11/2/90,,11/2/90,8/9/91,2011-10-14 16:38:47 EDT
111840245,950651,,PRECISION ROAD BORING INC,904 54TH AVE.,OAKLAND,CA,94623,A,0,N,S,1622,0,H,A,,Y,,,,,,,,10919 ALMOND,FONTANA,CA,92335,N075    000002277,3,11/8/90,11/26/07,11/8/90,11/8/90,2011-10-14 16:38:47 EDT
111840252,950651,,REDWOOD EMPIRE AGGREGATES,1540 GIUNTOLI LANE,ARCATA,CA,95521,A,0,N,S,1442,0,H,A,,Y,,,,,,,,PO BOX 299,ARCATA,CA,95521,N075    000002574,7,11/15/90,,11/15/90,2/25/91,2011-10-14 16:38:47 EDT
111840260,950651,,ARCATA READIMIX,4945 BOYD ROAD,ARCATA,CA,95521,A,0,N,S,1442,0,H,A,,N,,,,,,,,PO BOX 4657,ARCATA,CA,95521,N075    000002825,15,11/15/90,11/13/07,11/15/90,2/25/91,2011-10-14 16:38:47 EDT
111840278,950651,,HOOPA VALLEY READI MIX,NORTH OF WILLOW CREEK ON HWY 96,HOOPA,CA,95546,A,0,N,S,1442,0,H,A,,N,,,,,,,,PO BOX 785,HOOPA,CA,95546,N075    000011301,3,11/16/90,11/14/07,11/16/90,7/12/91,2011-10-14 16:38:47 EDT
111840286,950651,,WALTER C SMITH COMPANY INC,LINK ROAD & CENTRAL WAY,CORDELIA,CA,94585,A,0,N,S,1622,0,H,A,,Y,,,,,,,,P. O. BOX 1047,CLOVIS,CA,93613,N075    000002573,3,11/27/90,12/20/07,12/13/90,11/27/90,2011-10-14 16:38:47 EDT
111840294,950651,,PRECISION ROAD BORING INC,CORNER OF 8TH ST. & 54TH AVE.,OAKLAND,CA,94623,A,0,N,S,1622,0,H,A,,Y,,,,,,,,10919 ALMOND AVE.,FONTANA,CA,92335,N075    000002811,3,11/28/90,11/26/07,11/30/90,6/11/91,2011-10-14 16:38:47 EDT
111840302,950651,,"ANTIOCH, CITY OF, DEPT. OF PUBLIC WORKS",CORNER GARROW DR. AND BROOKSIDE DR.,ANTIOCH,CA,94509,B,0,N,S,1622,0,H,B,,A,,,,,,,,P. O. BOX 130,ANTIOCH,CA,94509,,25,12/17/90,,12/17/90,1/6/91,2011-10-14 16:38:47 EDT
111840310,950651,,BLUE ROCK QUARRY,7888 HIGHWAY 116,FORESTVILLE,CA,95436,A,0,N,S,1429,0,F,B,,N,,,,,,,,,,,0,N075    000001873,5,12/5/90,12/4/13,12/5/90,7/10/91,2013-12-07 02:10:15 EST
111840328,950615,,AAMCO TRANSMISSION,820 THIRD STREET,NAPA,CA,94559,A,0,N,S,7537,0,G,A,,B,X,,,,,,,,,,0,,4,10/29/90,,10/29/90,4/29/91,2011-10-14 16:38:47 EDT
111840336,950615,,CODDING CONSTRUCTION,300 ENTERPRISE DRIVE,ROHNERT PARK,CA,94928,A,0,N,S,1522,0,G,A,,A,,X,,,,,,P.O. BOX 6655,SANTA ROSA,CA,95406,,13,11/6/90,,11/28/90,11/28/90,2011-10-14 16:38:47 EDT
111840344,950615,,STIEF CO. WEST,STATE HWY 12 AT BROOKWOOD AVE.,SANTA ROSA,CA,95401,A,0,N,S,1622,0,B,A,,A,,X,,,,,,P.O. BOX 800,W. SACRAMENTO,CA,95691,,8,11/13/90,,11/19/90,12/12/90,2011-10-14 16:38:47 EDT
111840351,950615,,G & G HEATING AND AIR CONDITIONING,3840 FINLEY AVENUE #8,SANTA ROSA,CA,95407,A,0,N,S,1711,0,B,A,,B,,X,,,,,,P.O. BOX 14159,SANTA ROSA,CA,95402,,20,11/28/90,,1/30/91,9/10/91,2011-10-14 16:38:47 EDT
